Store,forecast_mape,anomaly_rate,anomaly_count_90d,avg_sentiment,dominant_theme,health_score,tier,explanation
468,10.168246921245812,0.0133333333333333,1,0.4962000995874405,Cleanliness,78.2,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
469,6.55350116692171,0.0,0,0.5526528209447861,Stock Availability,84.5,Performing Well,Forecasts are reliable.
470,7.354721307306379,0.0,0,0.0003207723299662,Cleanliness,72.7,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
471,7.889544753422714,0.0,0,0.7959218621253967,Cleanliness,88.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
472,8.634867805869511,0.0933333333333333,7,0.5508846402168274,Pricing,71.2,Performing Well,"Forecasts are reliable, but 7 anomalous sales days in the last quarter."
473,9.769292778990176,0.0,0,0.0038076043128967,Staff,70.3,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
474,6.972126968109215,0.0266666666666666,2,0.5000055730342865,Pricing,79.8,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
475,9.329515931637165,0.0,0,0.5513912558555603,Stock Availability,81.7,Performing Well,Forecasts are reliable.
476,6.930233617718071,0.0533333333333333,4,0.7453915178775787,Stock Availability,81.6,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
477,8.522528664325426,0.0,0,0.6667106946309408,Cleanliness,84.8,Performing Well,Forecasts are reliable.
478,7.206801214381389,0.0533333333333333,4,0.0002516210079193,Cleanliness,66.4,Monitor,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
479,9.609551508370442,0.0133333333333333,1,0.0760744015375773,Stock Availability,70.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
480,7.415694053853366,0.0666666666666666,5,0.4990347623825073,Cleanliness,74.6,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter."
481,8.677763889305986,0.0,0,0.5542614579200744,Pricing,82.4,Performing Well,Forecasts are reliable.
482,6.654967350524328,0.0,0,0.6530613700548807,Pricing,86.4,Performing Well,Forecasts are reliable.
483,14.087330919427252,0.0266666666666666,2,0.5035111606121063,Staff,72.8,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently."
484,8.550420430287346,0.0133333333333333,1,0.702481722831726,Stock Availability,83.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
485,8.271384805788513,0.0,0,0.3331308166186015,Pricing,78.4,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
486,10.915422182556592,0.0135135135135135,1,0.4999118596315384,Pricing,77.5,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
487,8.574687935789084,0.0,0,0.9934106667836508,Cleanliness,91.3,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
488,11.224719264637086,0.0133333333333333,1,0.6665883858998617,Staff,80.5,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
489,6.8502400885326695,0.0133333333333333,1,0.250677227973938,Staff,76.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
490,7.007064084767115,0.0,0,0.3272343873977661,Cleanliness,79.5,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
491,6.868874172968418,0.0,0,0.9996439417203268,Pricing,93.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
492,6.58115666813339,0.0,0,0.3283511797587077,Cleanliness,80.0,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
493,6.895071101705264,0.0,0,0.3996710062026977,Cleanliness,81.1,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
494,6.214997415423267,0.1,9,0.5921206712722779,Pricing,73.6,Performing Well,"Forecasts are reliable, but 9 anomalous sales days in the last quarter."
495,7.302202519720626,0.0,0,0.3282047112782796,Stock Availability,79.3,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
496,5.360228700009118,0.0133333333333333,1,0.6534772515296936,Stock Availability,86.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
497,7.945962027899897,0.0,0,0.4998558461666107,Stock Availability,82.1,Performing Well,Forecasts are reliable.
498,8.5399087357348,0.0,0,0.792993140220642,Cleanliness,87.3,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
499,6.385780657029624,0.1081081081081081,8,0.5055339455604553,Stock Availability,70.8,Performing Well,"Forecasts are reliable, but 8 anomalous sales days in the last quarter."
500,8.846038669991028,0.0,0,0.5994379639625549,Pricing,83.1,Performing Well,Forecasts are reliable.
501,12.85435481215315,0.0,0,0.3068510591983795,Staff,73.3,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
502,9.27205935739972,0.0135135135135135,1,0.5482904434204101,Stock Availability,80.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
503,7.8106367738218525,0.0133333333333333,1,0.5000039041042328,Stock Availability,80.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
504,10.131083337661083,0.1066666666666666,8,0.7995660305023193,Cleanliness,73.1,Performing Well,"Forecasts are moderately reliable, but 8 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
505,7.698387424759528,0.0,0,0.4832044959068298,Cleanliness,82.0,Performing Well,Forecasts are reliable.
506,6.6171564432535845,0.0135135135135135,1,0.6530523896217346,Pricing,84.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
507,7.142114839888619,0.0,0,0.7964211940765381,Stock Availability,88.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
508,8.272155970708448,0.0,0,0.0053228338559468,Cleanliness,71.8,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
509,8.477922620324998,0.0,0,0.3277824918429057,Stock Availability,78.1,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
510,6.860659508962355,0.081081081081081,6,0.6669206420580546,Staff,76.7,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
511,9.02452973019357,0.0933333333333333,7,0.7496650218963623,Staff,74.8,Performing Well,"Forecasts are reliable, but 7 anomalous sales days in the last quarter; reviews are positive, largely about staff."
512,8.752465237583959,0.0,0,0.2523580590883891,Staff,76.3,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
513,6.059229261354163,0.0,0,0.3321143388748169,Cleanliness,80.6,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
514,9.631374094278604,0.0,0,0.7300922572612762,Pricing,85.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
515,7.561489440386793,0.0135135135135135,1,0.7494591027498245,Pricing,85.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
516,14.595412368815412,0.0135135135135135,1,0.6001191735267639,Pricing,75.8,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
517,6.39968143197311,0.0533333333333333,4,0.7948333263397217,Staff,83.1,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about staff."
518,17.062593024095403,0.0,0,0.4086344242095947,Stock Availability,71.1,Performing Well,Forecasts are moderately reliable.
519,10.941302789204563,0.0,0,0.7509063243865967,Stock Availability,84.1,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about stock availability."
520,12.054318787761408,0.0533333333333333,4,0.5960489630699157,Cleanliness,73.5,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter."
521,8.76497387903996,0.0,0,0.9941522280375162,Stock Availability,91.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
522,10.73860867897131,0.0,0,0.6422858834266663,Stock Availability,82.1,Performing Well,Forecasts are moderately reliable.
523,4.985649309204788,0.0,0,0.653087298075358,Pricing,88.1,Performing Well,Forecasts are reliable.
524,8.015188643940784,0.4555555555555555,41,0.68868188560009,Pricing,55.8,Monitor,"Forecasts are reliable, but 41 anomalous sales days in the last quarter."
525,8.281721422869131,0.0533333333333333,4,0.496249794960022,Pricing,75.2,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter."
526,8.294107985386276,0.0133333333333333,1,0.0568839609622955,Stock Availability,71.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
527,9.080229069479088,0.0,0,0.7921113133430481,Cleanliness,86.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
528,8.086246153434782,0.0,0,0.5000490695238113,Cleanliness,81.9,Performing Well,Forecasts are reliable.
529,7.17245367274757,0.0,0,0.795648741722107,Cleanliness,88.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
530,15.144959056600898,0.0,0,0.7449936121702194,Pricing,79.8,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about pricing."
531,11.71263316228582,0.04,3,0.6662948131561279,Staff,76.8,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter."
532,6.672878921898988,0.0,0,0.500264897942543,Cleanliness,83.3,Performing Well,Forecasts are reliable.
533,6.900959116076488,0.027027027027027,2,0.5036052912473679,Staff,79.9,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
534,20.913443078033573,0.0,0,0.747976291179657,Stock Availability,74.0,Performing Well,"Forecasts are unreliable, suggesting unpredictable demand patterns, but reviews are positive, largely about stock availability."
535,8.401813668446435,0.027027027027027,2,0.6662522951761881,Pricing,81.7,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
536,9.116172481596958,0.0405405405405405,3,0.5602977424860001,Stock Availability,77.2,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
537,9.360620611709544,0.0,0,0.585426906744639,Staff,82.3,Performing Well,Forecasts are reliable.
538,8.890318348030046,0.08,6,0.6888678073883057,Pricing,75.3,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
539,4.844071348345098,0.0,0,0.3282070557276408,Stock Availability,81.7,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
540,11.11532715575937,0.0,0,0.6030813097953797,Staff,80.9,Performing Well,Forecasts are moderately reliable.
541,9.439800301150653,0.027027027027027,2,0.0007716218630472,Stock Availability,67.3,Monitor,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
542,8.685275778107604,0.0,0,0.6609809796015421,Stock Availability,84.5,Performing Well,Forecasts are reliable.
543,16.83871826387916,0.0,0,0.0006961226463317,Staff,63.2,Monitor,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
544,7.735759165141813,0.0,0,0.6613470514615377,Stock Availability,85.5,Performing Well,Forecasts are reliable.
545,6.037953919082304,0.0135135135135135,1,0.5037364661693573,Stock Availability,82.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
546,10.613585085227736,0.0133333333333333,1,0.5921220779418945,Pricing,79.6,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
